CREATED_DATE,CREATED_DATE minus Hour,USER_ID,TRANSACTION_ID,TYPE,CURRENCY,AMOUNT
2016-06-18 3:30:54,18/6/2016,4ada4c42-4d43-4820-ab37-349c8030f1b0,0768cbc6-a9e8-40f1-8d16-556f5e7fb8a8,ATM,EUR,331.91
2016-06-18 4:18:39,18/6/2016,9c8a1ea6-b57c-4084-ac2d-58bc339e4e86,8825990d-4537-4cde-8a0c-bdaa209ce3a5,TOPUP,GBP,292.17
2016-06-18 4:41:14,18/6/2016,f63f5c96-2726-4781-8ca4-417c66602e0e,ea5b7ffd-326d-4746-8d01-27b7467ebe6c,CARD_PAYMENT,GBP,286.17
2016-06-18 5:03:59,18/6/2016,f63f5c96-2726-4781-8ca4-417c66602e0e,b910acbf-5625-4f9e-8bc4-b015c76e22fd,ATM,GBP,262.1
2016-06-18 5:40:18,18/6/2016,3035d765-53f7-4a64-9fd2-98d06240f159,b0f1015e-e86e-4325-ab0e-a7ddd846511d,P2P_TRANSFER,GBP,264.17
2016-06-18 7:18:25,18/6/2016,2ad1c1ee-1073-4e2d-9111-0bd84c0d05d9,322c0a56-a2b0-4715-9334-28b5bc565a3f,BANK_TRANSFER,GBP,164.12
2016-06-18 7:56:59,18/6/2016,a083eeaf-cf5e-4459-a57d-652807835c07,3ef6a7e1-a794-4e1f-947f-2a4076738309,TOPUP,GBP,213.21
2016-06-18 8:15:01,18/6/2016,3dd8b1a9-17a7-483f-b1a4-9f23fe55ad61,a7d61c43-f1ab-4a2b-8931-e79996955363,TOPUP,EUR,294.27
2016-06-18 8:16:01,18/6/2016,e104f224-d6fe-4927-8896-e0e0bc3c4e51,2cc5e4f2-24bd-4494-8bda-215a5bbb9c35,P2P_TRANSFER,GBP,42.04
2016-06-18 8:47:47,18/6/2016,d34c8951-66c9-48d9-99d0-7efaa89c9548,4f843237-ad27-40e8-83e8-b105d62d10ad,CARD_PAYMENT,EUR,342.67
2016-06-18 9:56:26,18/6/2016,ba1ad0cb-b11d-4f7d-831b-66eb0a284c11,82176ebe-8450-4b44-a4b9-cbba4af4e1f0,BANK_TRANSFER,GBP,349.43
2016-06-18 11:27:45,18/6/2016,f38a2bf4-a465-4290-a17b-6aaf79f70255,fe36caf4-06eb-40be-ba22-d9cb8c1e9682,CARD_PAYMENT,EUR,330.72
2016-06-18 11:36:17,18/6/2016,99bc19bc-6b5f-4dba-8643-00a278f3edf4,4680142a-f686-4f31-817e-80f37fbb690e,TOPUP,EUR,139.23
2016-06-18 12:00:12,18/6/2016,81562955-e800-4ad9-a11c-6226ff8ff3a9,58875694-a229-4a43-8ff2-f1b26ff8c36d,ATM,GBP,0.82
2016-06-18 12:27:29,18/6/2016,f1772245-4581-45eb-8d21-c62586cafba4,bff20cd0-2c0e-46f6-abda-1a3c938da321,BANK_TRANSFER,EUR,23.79
2016-06-18 12:33:25,18/6/2016,97b538b5-5803-46fd-9f4d-77a2caa2dda1,b52dd54c-4718-4a00-a8b1-a3cc89f3223e,TOPUP,EUR,42.98
2016-06-18 13:49:21,18/6/2016,5fd70cca-1685-40ad-a312-7d387f6911a9,fd47c052-6f0a-494f-aa75-f3e650b86563,BANK_TRANSFER,EUR,286.04
2016-06-18 13:53:48,18/6/2016,a04d381e-8b24-4012-9441-e45a74719d61,52a49033-b560-44b0-a722-a5bd60b14070,TOPUP,EUR,247.09
2016-06-18 14:08:51,18/6/2016,97b538b5-5803-46fd-9f4d-77a2caa2dda1,ea940c65-21e3-4040-bc79-d3b36472ebe2,ATM,EUR,316.8
2016-06-18 14:29:29,18/6/2016,f38a2bf4-a465-4290-a17b-6aaf79f70255,16b8db22-f2d1-4df6-b2de-99c360bfa054,ATM,GBP,18.21
2016-06-18 14:52:22,18/6/2016,0fe472c9-cf3e-4e43-90f3-a0cfb6a4f1f0,a7fe3452-5d60-4b07-bf92-1ccfb9a92c49,ATM,EUR,171.63
2016-06-18 15:03:17,18/6/2016,59d3efe9-135b-4b44-ac59-80a13da8109a,5b588da0-1cac-4130-aff9-03e16e0e1d4b,CARD_PAYMENT,EUR,268.91
2016-06-18 15:31:35,18/6/2016,6a94069c-cc53-4e82-b2eb-bc125ced3edc,338d5bc2-b7da-46c6-9656-743ce89e283e,TOPUP,GBP,26.61
2016-06-18 16:07:27,18/6/2016,6a94069c-cc53-4e82-b2eb-bc125ced3edc,579f7c93-cbf9-4e61-87fa-c81e03d5670e,CARD_PAYMENT,EUR,96.23
2016-06-18 16:31:40,18/6/2016,21254d12-2f6f-47b9-926a-934990e29673,fcafc888-0e31-4192-9229-01b734350d5c,TOPUP,GBP,0.81
2016-06-18 17:59:34,18/6/2016,984138b2-d579-4efa-9dc1-341631415e94,52fc48ea-e20d-42b0-a0f6-6b0ae99ce7b5,BANK_TRANSFER,EUR,175.16
2016-06-18 18:22:20,18/6/2016,dab722a5-8bdf-4763-88be-82915cc618ff,70960e71-8b2b-43c0-ac7c-fe7536a5857a,ATM,GBP,338.87
2016-06-18 18:22:59,18/6/2016,dab722a5-8bdf-4763-88be-82915cc618ff,df4d32b0-dd60-4ecc-b320-48a988f80152,CARD_PAYMENT,GBP,209.49
2016-06-18 19:52:38,18/6/2016,f38a2bf4-a465-4290-a17b-6aaf79f70255,cdc71c9f-d1a2-4bed-aa32-0fb90921a8fc,ATM,EUR,121.45
2016-06-18 22:20:19,18/6/2016,89594a0e-f75e-477c-bdf4-9ab9d4962eed,640c7fd9-bc57-44ad-b32f-003d331a3cb9,BANK_TRANSFER,GBP,188.95
2016-06-18 22:31:00,18/6/2016,fcbb842d-48e0-4d6b-8195-0624ac909019,1d858164-3e7c-4589-b922-bcf54258874f,BANK_TRANSFER,EUR,151.91
2016-06-19 0:59:01,19/6/2016,2815c360-6271-4ad9-ac2d-0333019ad3a2,9724e797-32d7-4fd6-8251-7c13bbcec927,ATM,EUR,190.17
2016-06-19 9:12:34,19/6/2016,694e66b2-baa1-4912-87eb-adc7fdd41dd8,0b1ce638-faf7-4eb5-85b9-bf5eaeaad715,CARD_PAYMENT,GBP,132.95
2016-06-19 10:57:10,19/6/2016,1f5465ae-86e9-4abb-a475-fece13e55b95,43e62ca1-5c07-4f3c-acb4-15a8f79ffc53,TOPUP,EUR,207.24
2016-06-19 10:59:58,19/6/2016,91702c48-4155-4b7b-a953-a17bab84217b,a8a47928-e50a-43f5-bd08-4f22f496f0bf,CARD_PAYMENT,EUR,15.63
2016-06-19 11:30:18,19/6/2016,6cae3eb6-515c-4811-8b51-32fb2e95da28,234e6a38-cffe-49b5-8a7e-04654bd31116,ATM,EUR,156.16
2016-06-19 11:35:37,19/6/2016,b20573d1-0915-4c0b-84d0-4fa253784981,13f3299a-95ce-4f00-8039-443eacfcb47a,BANK_TRANSFER,EUR,98.77
2016-06-19 12:39:59,19/6/2016,77ecf8a8-cb47-4226-a7fa-be0bf9e6ca7a,f4a588cc-96d7-43a4-ac11-be74bdea6a9e,CARD_PAYMENT,EUR,15.89
2016-06-19 12:49:17,19/6/2016,68d1de5e-f74b-4f06-a2c6-ab8b1961f30a,d2006af7-1b61-4e2d-abbb-4bc633347e34,ATM,GBP,308.2
2016-06-19 13:42:21,19/6/2016,2a94c64d-a5aa-4807-b581-97339f61006b,d7e631f1-29b9-443d-8c1f-71a3d9e3174e,ATM,EUR,236.93
2016-06-19 13:58:09,19/6/2016,06bb2d68-bf61-4030-8447-9de64d3ce490,822bdc79-1f72-4809-8118-e038f02be999,BANK_TRANSFER,EUR,130.68
2016-06-19 14:39:35,19/6/2016,1573e3b1-43ee-4d65-bf10-f04db3f6d168,8b179fdb-e5d7-4f19-9a64-8105aaab7659,P2P_TRANSFER,GBP,276.87
2016-06-19 14:57:46,19/6/2016,a083eeaf-cf5e-4459-a57d-652807835c07,83cc7c2b-a021-453f-b097-912f7ee4ef67,CARD_PAYMENT,EUR,323.46
2016-06-19 15:30:44,19/6/2016,96a6602f-edc3-433f-9f61-600b74df0c48,7da20521-58cc-4c7e-83fb-762ce677e5e7,ATM,EUR,181.58
2016-06-19 18:20:09,19/6/2016,35c4731a-4e95-4352-b87a-01bc10fe003e,2fe92bdf-2861-46a8-b9c7-e180dd72d3e9,ATM,EUR,57.36
2016-06-19 18:20:41,19/6/2016,20100a1d-12bc-41ed-a5e1-bc46216e9696,5b1907d6-c382-49c0-88c3-9088502c62e3,BANK_TRANSFER,GBP,307.86
2016-06-19 18:36:07,19/6/2016,7ef6a0bc-f2ca-4a72-8b20-20f5e7f3a68c,e395a480-2580-49c2-88ec-8bf874c83454,ATM,GBP,115.05
2016-06-19 18:49:06,19/6/2016,9034221d-cb6b-452b-8afe-913d95b90bbc,ae7012a7-e391-42d3-a356-c7b71aea64a1,P2P_TRANSFER,GBP,91.29
2016-06-19 19:11:59,19/6/2016,9034221d-cb6b-452b-8afe-913d95b90bbc,4255602e-cfe7-4b18-a3b2-f8ae8cd81454,CARD_PAYMENT,EUR,90.38
2016-06-19 19:20:13,19/6/2016,2e045be7-e32f-41e3-b1c4-ed6fa5c03322,ff31ee0c-8dc1-4e65-bf0b-78a122ffdceb,BANK_TRANSFER,EUR,39.47
2016-06-19 19:21:35,19/6/2016,bac3f7b6-7db6-4f49-af7e-ea2e211222ea,d8df9d7f-11c2-4a55-ae64-43de0083c3e3,CARD_PAYMENT,GBP,162.58
2016-06-19 21:06:19,19/6/2016,2ad1c1ee-1073-4e2d-9111-0bd84c0d05d9,26623ca5-2fc4-4565-8c12-d6e70347e62e,BANK_TRANSFER,GBP,336.26
2016-06-19 21:17:12,19/6/2016,2ad1c1ee-1073-4e2d-9111-0bd84c0d05d9,0f84ccff-dc45-4fc1-bd7d-d618ae65f43f,CARD_PAYMENT,EUR,114.91
2016-06-19 22:39:30,19/6/2016,bdc568e7-a81c-4a64-a8c2-e89c104272a5,8253cacc-27a6-44a6-943e-1f6de2521f9c,TOPUP,GBP,205.01
2016-06-19 23:52:03,19/6/2016,aed21f21-111d-4efd-b114-b08c24f6dd18,245de120-b859-4919-bc4a-5e0697bd4914,ATM,EUR,208.04
2016-06-20 0:03:30,20/6/2016,99bc19bc-6b5f-4dba-8643-00a278f3edf4,74d2c17f-f784-44fe-85ed-c2827b16e5c8,CARD_PAYMENT,GBP,309.11
2016-06-20 0:22:10,20/6/2016,5e193ab4-619e-4f49-9ddf-df69eb20911c,ac712fdd-5dae-4ef8-9a81-eae998f7033e,ATM,GBP,157.22
2016-06-20 0:38:52,20/6/2016,f38a2bf4-a465-4290-a17b-6aaf79f70255,cb2f633b-2b52-4b08-b9cc-a9dd7390f969,BANK_TRANSFER,EUR,177.58
2016-06-20 3:01:11,20/6/2016,2ad1c1ee-1073-4e2d-9111-0bd84c0d05d9,018a1107-cb90-4d31-b8f7-5cf6a3bb59ce,BANK_TRANSFER,GBP,293.85
2016-06-20 7:10:10,20/6/2016,a083eeaf-cf5e-4459-a57d-652807835c07,b35ce014-20bd-4217-b49c-bf86bf08fc65,ATM,EUR,328.63
2016-06-20 10:30:41,20/6/2016,46bfac7e-fff1-4232-a5a6-3f069f8acb0b,d7608694-90bd-490c-88a3-b533246c8611,BANK_TRANSFER,GBP,206.29
2016-06-20 12:07:18,20/6/2016,65ac0928-e17d-4636-96f4-ebe6bdb9c98d,ad1acf85-7cfc-47dc-a754-fa0458443324,TOPUP,GBP,286.99
2016-06-20 12:55:12,20/6/2016,96a6602f-edc3-433f-9f61-600b74df0c48,1eab4b8d-35e1-405a-8b7c-b41597a58d41,TOPUP,EUR,109.18
2016-06-20 13:44:12,20/6/2016,dcf8d6c6-9fb6-4b0b-a190-013d220b33d7,48ffb6fd-6378-45cd-afe2-c7afc10e6ba1,CARD_PAYMENT,GBP,322.02
2016-06-20 13:56:48,20/6/2016,8c207efd-5c55-4924-a080-31edc4d69efa,35a98fe3-c408-4960-9cd9-7cedef8a5f01,P2P_TRANSFER,GBP,201.24
2016-06-20 14:06:23,20/6/2016,a3be8173-2148-4db9-bae3-1683babe67f7,34fd78db-47a4-455f-927b-05ad22ee8ad5,CARD_PAYMENT,EUR,174.68
2016-06-20 14:44:01,20/6/2016,fa89072a-a899-4528-856b-8331cb596b07,81129281-aa5f-4741-8ba3-39f99d5a372b,BANK_TRANSFER,EUR,37.53
2016-06-20 16:01:49,20/6/2016,a3be8173-2148-4db9-bae3-1683babe67f7,23c682da-96c1-474b-9b5e-aa3e12d950bd,ATM,EUR,99.87
2016-06-20 16:34:58,20/6/2016,89594a0e-f75e-477c-bdf4-9ab9d4962eed,d3429fab-c264-4d8a-af43-a6a3327a4057,CARD_PAYMENT,GBP,102.19
2016-06-20 17:16:17,20/6/2016,84020048-ade9-4eb6-9a0a-8e43f4f7d312,57282074-c443-4d92-ade8-e7ac7bfdb2e9,ATM,GBP,321.54
2016-06-20 18:58:29,20/6/2016,2ad1c1ee-1073-4e2d-9111-0bd84c0d05d9,9cc1932b-6bbc-4133-9a92-63a14fe02412,ATM,EUR,43.2
2016-06-20 19:05:58,20/6/2016,b9d1ed94-a35a-402b-957d-fadb37e365be,2fb9776e-fa76-48f9-8317-3422ce5612c2,TOPUP,EUR,317.67
2016-06-20 19:26:20,20/6/2016,2ad1c1ee-1073-4e2d-9111-0bd84c0d05d9,0fdbd128-d25b-4ecb-9cff-2184392a90ce,TOPUP,GBP,307.23
2016-06-20 21:01:51,20/6/2016,9034221d-cb6b-452b-8afe-913d95b90bbc,ea10d855-a26b-4914-a397-f56b50291f2b,CARD_PAYMENT,GBP,134.16
2016-06-20 21:06:28,20/6/2016,795d2a95-b3c5-4af9-a844-b9f04e5caa12,2904be84-9393-486c-9b2b-f5f9781090e9,ATM,EUR,47.72
2016-06-20 22:13:32,20/6/2016,f38a2bf4-a465-4290-a17b-6aaf79f70255,677d8871-8918-4a9b-9f5d-63f27a48029a,ATM,GBP,345.61
2016-06-21 3:37:38,21/6/2016,89594a0e-f75e-477c-bdf4-9ab9d4962eed,0e36f023-0a92-4f6c-9c82-bcaca483ff02,ATM,EUR,327.54
2016-06-21 7:52:26,21/6/2016,66482ae5-b779-4975-bdae-a5e64bdeb057,b2a0007c-5601-4dc4-92b8-6d7bfc9bf982,BANK_TRANSFER,EUR,93.6
2016-06-21 11:16:51,21/6/2016,b9d1ed94-a35a-402b-957d-fadb37e365be,503e4912-c6b1-4ae3-8558-dc9514a74ea4,P2P_TRANSFER,GBP,344.32
2016-06-21 12:49:09,21/6/2016,4e467f3a-8cb9-4ac3-b26c-832a4e48a38b,21402b3f-cbf8-41fd-baf4-7e21370342be,CARD_PAYMENT,GBP,313.21
2016-06-21 15:27:26,21/6/2016,c2e8a724-b541-47fc-ad3c-8daf8540989a,ae6eb710-dcdc-43cf-8859-58b1aa4c0269,BANK_TRANSFER,GBP,111.73
2016-06-21 16:25:32,21/6/2016,53b6be70-a26b-4429-b62a-6460839299e4,54ea2cdd-7649-4283-b062-30cd6f953602,CARD_PAYMENT,EUR,202.29
2016-06-21 16:58:39,21/6/2016,f38a2bf4-a465-4290-a17b-6aaf79f70255,3ee03898-0116-4aaa-a31b-2837227fd5f9,ATM,GBP,333.28
2016-06-21 17:24:11,21/6/2016,4ada4c42-4d43-4820-ab37-349c8030f1b0,627147eb-ef3a-4b7e-8a74-a35ff2ebd1f8,CARD_PAYMENT,EUR,54.36
2016-06-21 18:08:06,21/6/2016,769c5f83-14e6-427d-bba2-879b3ce4d633,c434e0ce-6775-4fa0-b334-118da8435deb,ATM,EUR,299.63
2016-06-21 18:28:32,21/6/2016,c5b6b80a-a568-4e87-aa94-b112b66a7a20,83fc58eb-4849-4d76-942e-9e8066600198,TOPUP,GBP,128.6
2016-06-21 18:58:17,21/6/2016,694e66b2-baa1-4912-87eb-adc7fdd41dd8,2c956626-6dc9-40b0-89a4-6c9b68a95bac,TOPUP,EUR,333.05
2016-06-21 20:14:02,21/6/2016,6c100d60-578f-4ee2-8520-2f725ba2dbf9,1775adf8-c38b-4a95-9a5d-984086590c83,CARD_PAYMENT,EUR,200.74
2016-06-21 20:58:32,21/6/2016,4feae05e-8dda-47c9-9bae-22efedf84a31,3fc1d1eb-02a8-4bb1-9063-602d6bb07d85,ATM,EUR,60.27
2016-06-21 21:35:28,21/6/2016,2ad1c1ee-1073-4e2d-9111-0bd84c0d05d9,f4d199bf-b651-41e8-a93e-7e2c4bfb5c73,CARD_PAYMENT,GBP,205.06
2016-06-21 21:36:14,21/6/2016,2ad1c1ee-1073-4e2d-9111-0bd84c0d05d9,41117c5c-0019-465e-987d-f17052afcebf,TOPUP,EUR,133.98
2016-06-21 21:46:10,21/6/2016,f71ca995-78cd-4694-9715-da63673052d8,16d09477-6d0d-4561-a142-1483342b1f79,CARD_PAYMENT,EUR,345.88
2016-06-21 22:27:52,21/6/2016,c7694312-35a7-4d41-ad51-76133c8bfe83,54c48f54-3c9b-489a-9c03-c620426ad287,ATM,GBP,249.95
2016-06-21 22:51:31,21/6/2016,dab722a5-8bdf-4763-88be-82915cc618ff,80ca361c-c3f3-4d0b-b56f-2bdab6224ffe,TOPUP,EUR,14.28
2016-06-22 1:37:11,22/6/2016,2ad1c1ee-1073-4e2d-9111-0bd84c0d05d9,b55eefd5-88bd-4717-b48a-5c51a4c186da,P2P_TRANSFER,GBP,69.73
2016-06-22 1:37:45,22/6/2016,ae71c930-175e-4536-8d3b-67fc108c74b1,33d27713-fe7b-4837-8035-8641f0e48e41,ATM,EUR,280.04
2016-06-22 7:46:05,22/6/2016,1a2bb2eb-f325-406b-949a-444e8778affb,4a60ab95-7c0a-4cb2-a003-cc5721e87512,CARD_PAYMENT,EUR,326.43
2016-06-22 7:56:55,22/6/2016,d34c8951-66c9-48d9-99d0-7efaa89c9548,b325d530-dfec-4bc5-9c0c-34108503e4d6,TOPUP,GBP,36.94
2016-06-22 7:58:16,22/6/2016,d34c8951-66c9-48d9-99d0-7efaa89c9548,21041127-adea-48d2-b5ab-c2f201380fb6,ATM,GBP,127.55
2016-06-22 7:59:20,22/6/2016,451d414d-78c2-4b4b-a0f8-40f537a98571,32d875cf-ec8e-46e6-9dd3-841e3a76d5eb,CARD_PAYMENT,GBP,47.36
2016-06-22 9:25:08,22/6/2016,014b3a6c-5341-4620-ab9d-91ea69907c51,17e21e44-a6e1-439d-b9be-43081c62544b,TOPUP,EUR,284.61
2016-06-22 10:24:22,22/6/2016,769c5f83-14e6-427d-bba2-879b3ce4d633,623ae520-4c36-441f-ad28-4f5fdcd7e319,BANK_TRANSFER,GBP,263.28
2016-06-22 12:08:25,22/6/2016,aae2d52c-5a63-4ca2-8dbf-89429f259862,18672302-48be-4f69-9c34-db4d3abaa813,ATM,EUR,128.9
2016-06-22 12:12:54,22/6/2016,3b491fe9-9089-4d0c-8445-3b1414666328,a01da2d6-683b-43bc-9177-59eb0922b069,CARD_PAYMENT,EUR,10.81
2016-06-22 12:16:19,22/6/2016,06bb2d68-bf61-4030-8447-9de64d3ce490,19c283f5-1f01-44f4-a84c-dc1fd71e334b,TOPUP,GBP,23.82
2016-06-22 12:34:55,22/6/2016,aae2d52c-5a63-4ca2-8dbf-89429f259862,8b2952b9-51c8-4ddd-bd50-0d8817a860de,ATM,EUR,164.28
2016-06-22 12:35:25,22/6/2016,46172727-471c-4627-b706-1f9881a8e4d2,9c6989cb-8a12-4ef5-8e01-b59035da8251,BANK_TRANSFER,GBP,34.48
2016-06-22 12:49:43,22/6/2016,39b3f889-bbdd-4d66-93fe-dd75bef27dbf,cca33c47-a2a3-4961-866a-0166e825c45a,TOPUP,EUR,184.47
2016-06-22 13:08:04,22/6/2016,46172727-471c-4627-b706-1f9881a8e4d2,551997c9-3045-4316-858b-b0723e4e3f4b,BANK_TRANSFER,EUR,330.08
2016-06-22 13:08:57,22/6/2016,4aabb0da-0658-4ab0-be7c-66fee0de7a0a,d1727198-5822-474b-83c0-7c1d3ce28f93,TOPUP,EUR,119.04
2016-06-22 16:19:39,22/6/2016,1a415205-79c8-48b9-939f-029588f6e854,cf27552f-2ae1-4cb7-9aeb-622c10df5213,BANK_TRANSFER,EUR,166.24
2016-06-22 16:20:15,22/6/2016,8c658017-020d-4917-9003-ecf4cebc9eb4,6878745e-d9c4-4714-bd1e-e82cb8b379f6,CARD_PAYMENT,GBP,261.75
2016-06-22 17:14:29,22/6/2016,65ac0928-e17d-4636-96f4-ebe6bdb9c98d,b70000ad-7a42-4707-bf99-448258d0fd3b,TOPUP,GBP,203.71
2016-06-22 17:40:48,22/6/2016,dab722a5-8bdf-4763-88be-82915cc618ff,7131601b-c147-49e2-9a07-adce7f201325,ATM,GBP,296.4
2016-06-22 19:18:50,22/6/2016,c2f3d45d-3d6e-4b6c-8004-4281fca31f97,df6ddf89-305f-4ac1-aceb-afde2852beef,ATM,GBP,145.24
2016-06-22 21:47:16,22/6/2016,bdc568e7-a81c-4a64-a8c2-e89c104272a5,1caafc26-dc23-4114-bea9-e4629ac7ebbc,TOPUP,GBP,299.4
2016-06-22 23:33:54,22/6/2016,a3be8173-2148-4db9-bae3-1683babe67f7,abc63d9c-c285-40d2-8893-7820c7b835d1,TOPUP,GBP,256.55
2016-06-23 0:10:37,23/6/2016,89594a0e-f75e-477c-bdf4-9ab9d4962eed,b6e66fee-0d55-48b4-8ece-22eac3706984,ATM,GBP,6.66
2016-06-23 3:59:39,23/6/2016,a3be8173-2148-4db9-bae3-1683babe67f7,a414baa8-e7ea-422b-9d15-f6a83efeaabf,ATM,GBP,195.69
2016-06-23 6:59:35,23/6/2016,427ae52f-af71-46be-b9aa-d505783c9693,91e879f9-4a04-4c0d-958a-f34afc7dd6e6,BANK_TRANSFER,GBP,265.38
2016-06-23 8:22:35,23/6/2016,427ae52f-af71-46be-b9aa-d505783c9693,5894394d-290b-4806-a39c-f263a20b3612,TOPUP,GBP,283.45
2016-06-23 8:41:12,23/6/2016,20100a1d-12bc-41ed-a5e1-bc46216e9696,cbf49e8f-137e-49f8-b062-db87177102de,CARD_PAYMENT,EUR,155.77
2016-06-23 8:44:43,23/6/2016,46172727-471c-4627-b706-1f9881a8e4d2,cad800c6-1b68-4e10-bc21-6e5c3e24ea59,TOPUP,GBP,281.71
2016-06-23 10:39:49,23/6/2016,bdc568e7-a81c-4a64-a8c2-e89c104272a5,520f0686-0d8a-416a-98dd-f75784eb5618,BANK_TRANSFER,GBP,247.27
2016-06-23 10:43:25,23/6/2016,3e3cdb9c-b1e2-475a-ba6a-cb47acab9a36,bedfb63c-48da-4c7c-b718-7659b2310059,ATM,EUR,311.38
2016-06-23 11:11:18,23/6/2016,b9d1ed94-a35a-402b-957d-fadb37e365be,e9568b44-59c1-4e4f-9c63-78b760092902,P2P_TRANSFER,GBP,89.65
2016-06-23 11:18:56,23/6/2016,bdc568e7-a81c-4a64-a8c2-e89c104272a5,8aab44b3-42fa-4f7f-8bbf-1adab7e59d23,BANK_TRANSFER,EUR,28.63
2016-06-23 11:59:09,23/6/2016,5ec8b9fd-55c0-4db0-8cc2-2f26a3c42350,f31e0eb3-48d8-4a02-a855-21e563d1623c,BANK_TRANSFER,EUR,79.04
2016-06-23 12:08:06,23/6/2016,5ec8b9fd-55c0-4db0-8cc2-2f26a3c42350,be68f432-f70d-49fc-9b3b-f5d52c68383c,CARD_PAYMENT,GBP,66.24
2016-06-23 12:17:31,23/6/2016,5ec8b9fd-55c0-4db0-8cc2-2f26a3c42350,21a3f2a4-3dee-4dce-93d4-6473ed9736e5,CARD_PAYMENT,EUR,152.23
2016-06-23 12:22:46,23/6/2016,6c100d60-578f-4ee2-8520-2f725ba2dbf9,1bb7d451-04c0-4186-9d08-6a787254d9c2,TOPUP,GBP,140.31
2016-06-23 12:46:14,23/6/2016,f63f5c96-2726-4781-8ca4-417c66602e0e,57341c4c-e99a-4121-90de-911dc5600168,TOPUP,GBP,120.73
2016-06-23 13:27:49,23/6/2016,4406435e-0ba9-431c-bfb4-fda23488efd0,86aeacd4-e970-4505-9379-6bb394c57a6c,BANK_TRANSFER,GBP,209.58
2016-06-23 15:20:59,23/6/2016,17c292ea-780c-46b6-910d-9afd54062305,78396130-72b8-4088-a341-ce49795c508c,CARD_PAYMENT,GBP,98.82
2016-06-23 17:55:43,23/6/2016,3476b38c-4613-448d-86cd-20918ccaf5e8,3537633d-6638-4dc9-b779-0ad6d4c53d31,CARD_PAYMENT,GBP,342.01
2016-06-23 17:56:06,23/6/2016,f9a71c4f-d616-40bd-a096-1fbe971b17c8,353ea970-01e2-4fcd-b12e-a8865d8f5a54,TOPUP,EUR,118.42
2016-06-23 18:08:01,23/6/2016,06bb2d68-bf61-4030-8447-9de64d3ce490,e4d40696-8db4-47aa-bc47-033f3d1c4d26,ATM,EUR,265.79
2016-06-23 18:26:23,23/6/2016,06bb2d68-bf61-4030-8447-9de64d3ce490,c5e885d8-40ee-438c-b09e-46d4a06c3881,TOPUP,GBP,271.12
2016-06-23 20:13:55,23/6/2016,153cc14a-4d12-45b5-b16c-0f0280c4aab3,f55b1be7-3ad0-40d8-896e-0a809f9d950c,TOPUP,GBP,251.6
2016-06-23 22:39:34,23/6/2016,147ac84c-e1d0-4f6d-a92d-e62758cf6304,ef5229be-adb5-4bc9-a0b8-1e7c5d46bce2,BANK_TRANSFER,GBP,68.72
2016-06-24 0:20:44,24/6/2016,2ad1c1ee-1073-4e2d-9111-0bd84c0d05d9,75ad1245-d53d-42a3-af77-f3d69bb756fa,TOPUP,EUR,178.99
2016-06-24 0:39:15,24/6/2016,a3be8173-2148-4db9-bae3-1683babe67f7,c7a4c068-3b82-4cf7-a141-8253d51d21e0,CARD_PAYMENT,GBP,188.91
2016-06-24 1:15:09,24/6/2016,e050e11d-5a81-432b-b4c7-86891ea29693,317e2e1f-63b5-4a71-b00f-5ff6f8123ff0,BANK_TRANSFER,GBP,237.75
2016-06-24 4:23:13,24/6/2016,5c2d8bfc-9fd9-450a-acdb-68277f187a11,c8dcdf6c-2923-41bb-8cd4-0f8fd956c376,ATM,GBP,305.13
2016-06-24 6:51:54,24/6/2016,80748402-f029-45f0-ac6e-250e94de0812,269f178c-21fc-4d76-9428-47bb4649a92e,CARD_PAYMENT,EUR,221.2
2016-06-24 7:44:44,24/6/2016,23f9d5c7-94de-4c69-98a4-70f2cda7906c,9e69804f-90ad-43a6-a5e2-403df5ccc36e,TOPUP,EUR,304.01
2016-06-24 7:50:10,24/6/2016,23f9d5c7-94de-4c69-98a4-70f2cda7906c,dbb07500-551f-4a28-809f-f4fd6da07d1c,CARD_PAYMENT,EUR,275.07
2016-06-24 7:54:44,24/6/2016,b27de25f-1d4b-42fc-aa65-baa39852d52f,d44c7af5-8ab4-4911-9acb-751cec3aad3c,P2P_TRANSFER,GBP,206.48
2016-06-24 9:31:57,24/6/2016,2ad1c1ee-1073-4e2d-9111-0bd84c0d05d9,2021ea51-5894-4e54-a304-f8098453411a,TOPUP,GBP,34.25
2016-06-24 10:19:02,24/6/2016,99a7a7a3-f7f9-4e16-9227-328cc983d774,bc8e9c2b-e19a-46ac-a13c-920ee1b5edcb,ATM,EUR,240.44
2016-06-24 10:27:39,24/6/2016,99a7a7a3-f7f9-4e16-9227-328cc983d774,12e424e1-68d3-4994-966d-b08bb1e96f86,P2P_TRANSFER,GBP,259.66
2016-06-24 10:47:01,24/6/2016,5b6207fb-7996-4434-b0fc-ca72bedcf6e7,e43435d7-beba-4a04-be5b-9bf22e375f16,P2P_TRANSFER,GBP,182.6
2016-06-24 10:50:50,24/6/2016,6cae3eb6-515c-4811-8b51-32fb2e95da28,94f65c0d-874d-4ecd-b647-0c2f6d124377,ATM,GBP,58.43
2016-06-24 11:07:44,24/6/2016,f384c716-ad77-4452-bdff-8da3f723a2dc,7ab3bc2f-4e20-4f2a-ab76-3f091de80b9e,BANK_TRANSFER,EUR,54.66
